sl_atr_mult,tp1_atr_mult,tp2_atr_mult,tp3_atr_mult,trailing_activation_atr_mult,tr_n_trades,tr_winrate,tr_PF,tr_total_ret,tr_CAGR,tr_Sharpe,tr_Sortino,tr_MaxDD,tr_avg_bars
1.0,1.0,2.5,4.5,2.0,67,40.298507462686565,1.7114214978640578,33.35458994128948,4.207393712013263,0.6478562330033415,0.6093445572426137,-10.788340168131079,12.791044776119403
1.0,1.0,2.5,4.5,3.0,64,39.0625,1.7550922592965645,34.307870070544034,4.313725884717434,0.6584126812935013,0.6214525485764782,-10.788340168131008,13.78125
1.0,1.0,2.5,6.0,2.0,59,42.3728813559322,1.8050987051676766,34.166606296038026,4.29800972825356,0.6402508289160053,0.6087449848348241,-12.42993420881906,15.966101694915254
1.0,1.0,2.5,6.0,3.0,54,40.74074074074074,1.9265042025818202,37.52482065866241,4.667845776829149,0.6887650844498366,0.6595932634028556,-12.429934208819095,18.12962962962963
1.0,1.0,2.5,8.0,2.0,47,48.93617021276596,2.1788194974850152,37.969278335622356,4.7162119646657175,0.6913749383404457,0.6992366747769834,-12.42993420881909,22.574468085106382
1.0,1.0,2.5,8.0,3.0,41,51.21951219512195,2.42498704724928,40.44121780817189,4.982799325735576,0.7228788851496435,0.7360908048670544,-12.429934208819102,27.073170731707318
1.0,1.0,3.5,4.5,2.0,67,40.298507462686565,1.798670500921845,37.843391419785654,4.702526431670018,0.705079099257353,0.6723697957800645,-10.78834016813103,12.791044776119403
1.0,1.0,3.5,4.5,3.0,64,34.375,1.7914084450479508,36.98717408008183,4.609159388569606,0.6823447201562365,0.6486090145837049,-10.788340168131047,13.78125
1.0,1.0,3.5,6.0,2.0,59,42.3728813559322,1.9198788014963664,39.61902623123812,4.894579097043206,0.7128326156340494,0.6887591570419874,-12.416960427498108,15.966101694915254
1.0,1.0,3.5,6.0,3.0,54,37.03703703703704,2.002283690790957,41.65288237232965,5.112006342967423,0.736304197410368,0.7162801638918004,-12.416960427498122,18.12962962962963
1.0,1.0,3.5,8.0,2.0,47,48.93617021276596,2.3289338616042325,43.42456472434464,5.2992370958735435,0.7609117357229737,0.7812631139676273,-12.416960427498092,22.574468085106382
1.0,1.0,3.5,8.0,3.0,41,46.34146341463415,2.5175190624378225,44.50134148665816,5.412064477881762,0.7676403523704999,0.7927856753938148,-12.41696042749817,27.073170731707318
1.0,1.0,5.0,6.0,2.0,59,40.67796610169492,1.8900882020339511,38.317433211175,4.7540052597421,0.6636576113901109,0.6284497267839484,-13.831487334590243,15.966101694915254
1.0,1.0,5.0,6.0,3.0,54,37.03703703703704,2.0096995016705863,41.88746810103796,5.136912134547589,0.7086885235171855,0.6760249940737244,-13.831487334590244,18.12962962962963
1.0,1.0,5.0,8.0,2.0,47,46.808510638297875,2.254749098326152,40.95967767861526,5.038202244423351,0.6948869987311266,0.6967218241851384,-13.83148733459024,22.574468085106382
1.0,1.0,5.0,8.0,3.0,41,46.34146341463415,2.4937275393903926,43.58779416604148,5.316387260562361,0.7241324640974465,0.7314997368557504,-13.831487334590214,27.073170731707318
1.0,1.5,2.5,4.5,2.0,67,40.298507462686565,1.5866933238047258,31.433007350647358,3.9910590306883487,0.5808614620864179,0.5409392495186938,-10.496781245649991,12.791044776119403
1.0,1.5,2.5,4.5,3.0,64,39.0625,1.638287219599657,32.86335069006494,4.15234466647405,0.5995839897693921,0.5605371166269385,-10.496781245649995,13.78125
1.0,1.5,2.5,6.0,2.0,59,42.3728813559322,1.6617297844782681,32.28964799382077,4.087833439168986,0.5787762140482586,0.5453769231709779,-12.13443275510176,15.966101694915254
1.0,1.5,2.5,6.0,3.0,54,40.74074074074074,1.7780277195171152,35.97407789329108,4.498037304361047,0.6308528895859722,0.5983435313841142,-12.134432755101765,18.12962962962963
1.0,1.5,2.5,8.0,2.0,47,48.93617021276596,1.9779179130680393,37.064514501429116,4.617613560688172,0.6436887686702109,0.644478401580152,-12.13443275510173,22.574468085106382
1.0,1.5,2.5,8.0,3.0,41,51.21951219512195,2.1988598027987805,40.03938770920079,4.9397388569200285,0.6819154295093215,0.6875913611761962,-12.134432755101754,27.073170731707318
1.0,1.5,3.5,4.5,2.0,67,40.298507462686565,1.662413181929929,35.842483761778965,4.483551305954903,0.6363080136879834,0.600582149876316,-10.496781245649956,12.791044776119403
1.0,1.5,3.5,4.5,3.0,64,34.375,1.678391046500099,35.50163884190383,4.445974815531284,0.6245030512083424,0.5886843112005008,-10.496781245649954,13.78125
1.0,1.5,3.5,6.0,2.0,59,42.3728813559322,1.7607624732850289,37.64950706669781,4.681427737016319,0.6482293697905998,0.619998960666018,-12.12148821092108,15.966101694915254
1.0,1.5,3.5,6.0,3.0,54,37.03703703703704,1.851261502403733,40.04090626741379,4.9399017861366135,0.6772815474971184,0.6521537016375727,-12.121488210921118,18.12962962962963
1.0,1.5,3.5,8.0,2.0,47,48.93617021276596,2.1050861623023542,42.46720763820233,5.198311645055198,0.7102821559723129,0.7211340176120706,-12.121488210921095,22.574468085106382
1.0,1.5,3.5,8.0,3.0,41,46.34146341463415,2.2929998366701616,44.07282120157958,5.367249621749348,0.7255077207237467,0.7415147876983085,-12.121488210921093,27.073170731707318
1.0,1.5,5.0,6.0,2.0,59,40.67796610169492,1.7383776859994575,36.375320520402084,4.542132418190925,0.6065944828501804,0.5720011149729953,-13.536789577200064,15.966101694915254
1.0,1.5,5.0,6.0,3.0,54,37.03703703703704,1.8577682178386914,40.2800478155642,4.965540901865673,0.655556341011163,0.6223160792072724,-13.536789577200087,18.12962962962963
1.0,1.5,5.0,8.0,2.0,47,46.808510638297875,2.0483993171552934,40.02903479348403,4.938628031075276,0.6518759332940784,0.6501509424071632,-13.53678957720003,22.574468085106382
1.0,1.5,5.0,8.0,3.0,41,46.34146341463415,2.272561971500126,43.17035257270958,5.272494240971515,0.687783289323071,0.6911347038727975,-13.536789577200055,27.073170731707318
1.0,2.0,2.5,4.5,2.0,67,40.298507462686565,1.5098833491341455,29.94563454960517,3.821739760654208,0.532485704858803,0.48775910913317294,-12.672127805512826,12.791044776119403
1.0,2.0,2.5,4.5,3.0,64,39.0625,1.553084187488797,31.2343152274839,3.968535658534833,0.548917235382284,0.5050279883108426,-12.672127805512739,13.78125
1.0,2.0,2.5,6.0,2.0,59,42.3728813559322,1.5599983293353064,30.27263239812463,3.8591063577679163,0.5255541982733704,0.48837420524662467,-14.522475356525073,15.966101694915254
1.0,2.0,2.5,6.0,3.0,54,40.74074074074074,1.6545739400556323,33.64575152632343,4.239939780700963,0.5718342421332936,0.5347467992314415,-14.522475356525014,18.12962962962963
1.0,2.0,2.5,8.0,2.0,47,48.93617021276596,1.8188465998946377,35.37578060645825,4.432079083057605,0.5935500782928593,0.5841636842552187,-14.522475356524986,22.574468085106382
1.0,2.0,2.5,8.0,3.0,41,51.21951219512195,1.9890800334701304,38.183696228937556,4.739497345937327,0.6287122329695959,0.6234644580552833,-14.522475356524946,27.073170731707318
1.0,2.0,3.5,4.5,2.0,67,40.298507462686565,1.5776087399162244,34.290848534437224,4.311832921856307,0.5862135806105303,0.5440317014249948,-12.335242282242334,12.791044776119403
