sl_atr_mult,tp1_atr_mult,tp2_atr_mult,tp3_atr_mult,trailing_activation_atr_mult,mean_Sh,std_Sh,min_Sh,mean_PF,mean_DD,worst_DD,mean_Ret,n_trades,n_folds
1.5,1.0,5.0,8.0,3.0,0.645748192305391,0.9800056007425464,-1.150334652972981,1.406857310477141,-7.068101570382541,-14.025721961459736,4.047597676833414,140,24
1.5,1.5,2.5,4.5,2.0,0.24321307412318538,0.9910174906262179,-2.1141600880452684,1.1104911868786265,-7.810254681413241,-12.92313832959557,0.8514823515258042,215,24
1.5,1.5,2.5,4.5,3.0,0.36529616313867513,0.9579737723058288,-1.6834517364767092,1.2580604540956213,-7.499865503169219,-12.723849475177301,1.9506158004888963,195,24
1.5,1.5,2.5,6.0,2.0,0.3433282942992828,0.9511800028674051,-1.1666267172637714,1.1363435629425866,-7.572738233586693,-13.760541336708668,1.7047423228850338,187,24
1.5,1.5,2.5,6.0,3.0,0.4346689125838518,1.0186108951231967,-1.1770592014039656,1.3207723892234149,-7.332706828971326,-13.563169008480841,2.4781958312922874,170,24
1.5,1.5,2.5,8.0,2.0,0.48304243268423197,0.9746803248474447,-1.1666267172637714,1.3044026926361654,-7.535911253146291,-13.760541336708668,2.5009971894462075,159,24
1.5,1.5,2.5,8.0,3.0,0.6138026245083527,1.0102933422874807,-1.1666267172637714,1.379711159130416,-7.005497517347956,-13.563169008480841,3.613336592864228,140,24
1.5,1.5,3.5,4.5,2.0,0.28831650859136954,1.012580161247461,-2.0923444782831604,1.1486599601622312,-7.8730332077537355,-12.923138329595574,1.1865826536232225,215,24
1.5,1.5,3.5,4.5,3.0,0.4224044355535686,0.9919711847698776,-1.6641383893983246,1.3148221282944277,-7.643291510094554,-12.723849475177321,2.43316856962355,195,24
1.5,1.5,3.5,6.0,2.0,0.40102597007378726,0.971715155663062,-1.1145762697416444,1.1814649782665687,-7.667186302601138,-13.746988821169328,2.0745572939000874,187,24
1.5,1.5,3.5,6.0,3.0,0.5030854207606158,1.0423165416255191,-1.1145762697416444,1.3940375043708446,-7.44950235740906,-13.549585475915368,2.9994683928481787,170,24
1.5,1.5,3.5,8.0,2.0,0.524700032575798,0.9787423284573099,-1.1145762697416444,1.3295750072758155,-7.61948014677323,-13.746988821169328,2.8094647109398934,159,24
1.5,1.5,3.5,8.0,3.0,0.671896477915131,1.0217307976305026,-1.1145762697416444,1.4336700287739974,-7.0805153762540485,-13.549585475915368,4.149855244831207,140,24
1.5,1.5,5.0,6.0,2.0,0.41384393622407617,0.9429498588661852,-1.0385010375707429,1.205398630871469,-7.841297405743404,-13.726856393097057,2.3679966949514455,187,24
1.5,1.5,5.0,6.0,3.0,0.5217866514739585,1.0017795803919236,-1.0385010375707429,1.432826543861908,-7.604725923591815,-13.529406971670262,3.4089531730086597,170,24
1.5,1.5,5.0,8.0,2.0,0.5328479371229649,0.9570484948565898,-1.0385010375707429,1.3521805242245095,-7.809494933487698,-13.726856393097057,3.017132781412254,159,24
1.5,1.5,5.0,8.0,3.0,0.6886058601131282,0.9880505847576588,-1.0385010375707429,1.4711842444697887,-7.256102433268379,-13.529406971670262,4.500449188160249,140,24
1.5,2.0,2.5,4.5,2.0,0.23499830951405706,1.0030131100388875,-1.9988868964010607,1.1244560609912924,-8.363578898277593,-14.659078009424064,0.8784349302521136,215,24
1.5,2.0,2.5,4.5,3.0,0.3582833722211188,0.9900545569955207,-1.5532765235460337,1.2852680531916942,-8.080841243995591,-14.459898556112643,1.9791645596267218,195,24
1.5,2.0,2.5,6.0,2.0,0.32550019515024226,0.9699606085926991,-1.1502138938771387,1.1598460790850842,-8.120586403565383,-15.47028885874946,1.6682214484599147,187,24
1.5,2.0,2.5,6.0,3.0,0.41184475372146573,1.0533471027262031,-1.2937619980859938,1.364576648004564,-7.895462584803046,-15.273002712068905,2.4304726618512,170,24
1.5,2.0,2.5,8.0,2.0,0.46144273686958376,0.9834992593352557,-1.1502138938771387,1.349185721242095,-8.05205803996725,-15.47028885874946,2.529102381143573,159,24
1.5,2.0,2.5,8.0,3.0,0.5964168706807147,1.0319519901991845,-1.1502138938771387,1.4372187399039649,-7.487576761838393,-15.273002712068905,3.659267690250825,140,24
1.5,2.0,3.5,4.5,2.0,0.2774103266257142,1.0218943298696876,-1.9797387138683584,1.1597191481536113,-8.425417851871451,-14.659078009424057,1.2127426002629287,215,24
1.5,2.0,3.5,4.5,3.0,0.41263874781308196,1.0215288587993538,-1.5446195589435094,1.340433695883826,-8.217036988677895,-14.459898556112641,2.4624608172843,195,24
1.5,2.0,3.5,6.0,2.0,0.3800284175799571,0.9888292690121584,-1.1049816576990579,1.202951889811297,-8.21180733810624,-15.45708009342291,2.037100477705101,187,24
1.5,2.0,3.5,6.0,3.0,0.47763188300484444,1.0760665217394922,-1.1674441969652773,1.4383204132836909,-7.969146610054319,-15.259763118452746,2.953103409770059,170,24
1.5,2.0,3.5,8.0,2.0,0.5016894723425193,0.9882412941043557,-1.1049816576990579,1.3701320680748712,-8.135822602930514,-15.45708009342291,2.836016553375471,159,24
1.5,2.0,3.5,8.0,3.0,0.6527431323699466,1.044037766172323,-1.1049816576990579,1.4878550091426632,-7.562653211157837,-15.259763118452746,4.1962873835662995,140,24
1.5,2.0,5.0,6.0,2.0,0.39296184201470147,0.9592230170916719,-1.0391644931109627,1.2241570279924303,-8.378509625559811,-15.437457783876503,2.330272959417522,187,24
1.5,2.0,5.0,6.0,3.0,0.4971700133058725,1.0368707257913008,-1.0391644931109627,1.474190393088375,-8.117313317012416,-15.240095011874926,3.3613525122119676,170,24
1.5,2.0,5.0,8.0,2.0,0.5104680111702572,0.9663325292746113,-1.0391644931109627,1.3915842219374268,-8.31839638961886,-15.437457783876503,3.043782231771896,159,24
1.5,2.0,5.0,8.0,3.0,0.6694691163626582,1.0105677312705572,-1.0391644931109627,1.5236194284639586,-7.731285222377607,-15.240095011874926,4.546134381873816,140,24
2.0,1.0,2.5,4.5,2.0,0.37002172044124143,1.1183203077026183,-1.5755058845522938,1.4842102606003016,-8.260346867789329,-14.850776764212581,1.2781051115723934,190,24
2.0,1.0,2.5,4.5,3.0,0.4414629534475631,1.1083018093742265,-1.5755058845522938,1.5029529571408864,-7.9129917083816865,-14.850776764212581,1.76379386300043,179,24
2.0,1.0,2.5,6.0,2.0,0.4696852647378266,1.0662964077128856,-1.621128180301074,1.6631979349049653,-7.761997307185868,-15.135461655616686,2.2834958154869622,162,24
2.0,1.0,2.5,6.0,3.0,0.5289341711977054,1.0618764138274415,-1.621128180301074,1.6997648501274891,-7.524655686464793,-15.135461655616686,2.666680581943467,150,24
2.0,1.0,2.5,8.0,2.0,0.5095022412423479,1.1320576745894884,-1.621128180301074,1.6145005024283472,-7.866478641358299,-15.135461655616686,2.376837363480172,142,24
2.0,1.0,2.5,8.0,3.0,0.5982437374055444,1.1297160601338752,-1.621128180301074,1.543874439240651,-7.399557908845208,-15.135461655616686,3.110394079759473,129,24
2.0,1.0,3.5,4.5,2.0,0.396583030467031,1.0969260937517007,-1.53087206848287,1.4369639637802176,-8.271679743808276,-14.577442280234179,1.5481170207692745,190,24
2.0,1.0,3.5,4.5,3.0,0.48736940494903846,1.1134904688491571,-1.53087206848287,1.47585745974371,-7.97161780582542,-14.577442280234179,2.1918232495447794,179,24
2.0,1.0,3.5,6.0,2.0,0.5160082351347678,1.0741027502493252,-1.5750669850220442,1.7186182825833185,-7.81467931827773,-14.853597782841788,2.6402625984556307,162,24
2.0,1.0,3.5,6.0,3.0,0.5851141677446502,1.0714805411283903,-1.5750669850220442,1.7562513434327272,-7.562180351600676,-14.853597782841788,3.1586136486931777,150,24
2.0,1.0,3.5,8.0,2.0,0.5450707237824058,1.1177083453842087,-1.5750669850220442,1.6002038788662303,-7.909691028117867,-14.853597782841788,2.6731000845290187,142,24
2.0,1.0,3.5,8.0,3.0,0.633065478114842,1.118473690592396,-1.5750669850220442,1.5080028022936869,-7.442972248786053,-14.853597782841788,3.498870718311275,129,24
2.0,1.0,5.0,6.0,2.0,0.5092637763492246,1.0642930054147068,-1.5066437016249046,1.7526567368986832,-7.991890734043704,-14.430801973679403,2.8200889352230587,162,24
2.0,1.0,5.0,6.0,3.0,0.5840221675169199,1.0659268799236805,-1.5066437016249046,1.8054619039626143,-7.755863265328396,-14.430801973679403,3.475335230955931,150,24
2.0,1.0,5.0,8.0,2.0,0.5422097409285048,1.124821298045454,-1.5066437016249046,1.6431700714286999,-8.103108423416879,-14.430801973679403,2.8007720451819487,142,24
2.0,1.0,5.0,8.0,3.0,0.6423669422352377,1.116275633377276,-1.5066437016249046,1.5617172745312609,-7.61704911094618,-14.430801973679403,3.804175569404427,129,24
2.0,1.5,2.5,4.5,2.0,0.4383565186756913,1.108993590489277,-1.4737642213975322,1.521495358917609,-8.34185523664979,-14.435758183895823,1.7846825841465146,190,24
2.0,1.5,2.5,4.5,3.0,0.4957442722562684,1.0923005296561497,-1.4737642213975322,1.5318777177302996,-8.144691105540623,-14.435758183895823,2.197294854218149,179,24
2.0,1.5,2.5,6.0,2.0,0.5168032755685149,1.0736798652013528,-1.5177248735386837,1.5732521629540672,-7.947256846521809,-14.715068088034375,2.6845920088919546,162,24
2.0,1.5,2.5,6.0,3.0,0.5812380115686354,1.068973239273861,-1.5177248735386837,1.6229108870799294,-7.717786643001119,-14.715068088034375,3.1090279394379423,150,24
2.0,1.5,2.5,8.0,2.0,0.5818145355231719,1.13248403421822,-1.5177248735386837,1.6975399163544331,-7.9567089204268315,-14.715068088034375,2.970827599814869,142,24
2.0,1.5,2.5,8.0,3.0,0.6543839480575758,1.13197495223785,-1.5177248735386837,1.6104942265998505,-7.583815885794611,-14.715068088034375,3.6008075663939363,129,24
2.0,1.5,3.5,4.5,2.0,0.4628170363071553,1.0912760147675178,-1.4302175058053554,1.488017341202645,-8.365579075617216,-14.161719807019024,2.0559227934719373,190,24
2.0,1.5,3.5,4.5,3.0,0.5387596422634578,1.101498458567271,-1.4302175058053554,1.5130201474200096,-8.211179290143614,-14.161719807019024,2.6271297951464407,179,24
