sl_atr_mult,tp1_atr_mult,tp2_atr_mult,tp3_atr_mult,trailing_activation_atr_mult,tr_n_trades,tr_winrate,tr_PF,tr_total_ret,tr_CAGR,tr_Sharpe,tr_Sortino,tr_MaxDD,tr_avg_bars
1.5,1.0,3.5,6.0,3.0,23,34.78260869565217,0.8995090997770404,-2.5556500268680726,-1.2662892187881414,-0.1004809915888787,-0.09311327268453133,-10.190998525748332,18.91304347826087
1.5,1.0,3.5,8.0,2.0,28,42.857142857142854,0.8656415563101644,-3.83017370750508,-1.9041005948949197,-0.18100843953959647,-0.15986070928833312,-12.080448984682679,13.821428571428571
1.5,1.0,3.5,8.0,3.0,22,36.36363636363637,0.91259121140587,-2.153697400183474,-1.0660192229326126,-0.07566790909548865,-0.0719607427339214,-10.31227597828204,20.681818181818183
1.5,1.0,5.0,6.0,2.0,29,41.37931034482759,0.7889735559018041,-5.943522284166869,-2.97121904414821,-0.296011178490407,-0.2590434955538625,-13.62298210317091,12.758620689655173
1.5,1.0,5.0,6.0,3.0,23,34.78260869565217,0.8040984638544917,-4.621030558345662,-2.302029726509758,-0.20036138325472647,-0.18659476918316334,-12.177848003448316,18.91304347826087
1.5,1.0,5.0,8.0,2.0,28,42.857142857142854,0.8126268074525014,-5.0964424053605795,-2.5420455277738063,-0.24222697332863988,-0.21692222725051943,-13.625174152596346,13.821428571428571
1.5,1.0,5.0,8.0,3.0,22,36.36363636363637,0.8118377156140133,-4.225315400053454,-2.102712335754575,-0.1757006991023926,-0.167758602233616,-12.602828737786325,20.681818181818183
1.5,1.5,2.5,4.5,2.0,31,41.935483870967744,1.0659887104104286,1.1300448982477063,0.5546784941317329,0.10661385889736427,0.09419723093476652,-10.23578067976982,11.32258064516129
1.5,1.5,2.5,4.5,3.0,26,38.46153846153847,1.0949787312036126,2.5824874635220985,1.2630030998115993,0.1849237574399085,0.17393432558877517,-8.317358489232586,15.615384615384615
1.5,1.5,2.5,6.0,2.0,29,41.37931034482759,0.9108967653156234,-2.8911241013481304,-1.4337581133986865,-0.12507793636172382,-0.10570694845642348,-10.41464619524203,12.758620689655173
1.5,1.5,2.5,6.0,3.0,23,39.130434782608695,0.9282235882107733,-1.1204748355008953,-0.5531323434957991,-0.0196823107550225,-0.01779318796474404,-8.614278080018982,18.91304347826087
1.5,1.5,2.5,8.0,2.0,28,42.857142857142854,0.9378797660205461,-2.100456754381963,-1.0395238084491942,-0.07965762169934694,-0.07015621532445165,-10.667829460194545,13.821428571428571
1.5,1.5,2.5,8.0,3.0,22,40.909090909090914,0.9462779124944226,-0.6479175839543938,-0.3194642030551087,0.0066648621070423564,0.006284936018457861,-8.74893207286081,20.681818181818183
1.5,1.5,3.5,4.5,2.0,31,41.935483870967744,1.0831164781507898,1.5444346468472592,0.7572910300366775,0.12818174525520748,0.11600889108594531,-10.24254401955425,11.32258064516129
1.5,1.5,3.5,4.5,3.0,26,34.61538461538461,1.1319803806483981,2.9651253295283952,1.4487583747635036,0.20032782224117301,0.1934432166911351,-8.454196701705047,15.615384615384615
1.5,1.5,3.5,6.0,2.0,29,41.37931034482759,0.9166519051239488,-2.7760994735911093,-1.3763046931840273,-0.1128277645379313,-0.09743361366364266,-10.39873937296136,12.758620689655173
1.5,1.5,3.5,6.0,3.0,23,34.78260869565217,0.9697219159894128,-0.8882174139261512,-0.43821597223332454,-0.0024678324214234266,-0.0022862934523262767,-8.41875433791302,18.91304347826087
1.5,1.5,3.5,8.0,2.0,28,42.857142857142854,0.9472713159497234,-1.9006989008747532,-0.9401786986952265,-0.06373324938199981,-0.057323084888197644,-10.417673110676846,13.821428571428571
1.5,1.5,3.5,8.0,3.0,22,36.36363636363637,0.9869163798200851,-0.476193277918191,-0.2346905241408015,0.01952488574019532,0.018856643028477563,-8.877928394921138,20.681818181818183
1.5,1.5,5.0,6.0,2.0,29,41.37931034482759,0.8665961015379046,-4.05611620070081,-2.0176161884554844,-0.1758702021744108,-0.1540736082723218,-11.662292138491063,12.758620689655173
1.5,1.5,5.0,6.0,3.0,23,34.78260869565217,0.8737658294165312,-2.9851594058383446,-1.4807532949057456,-0.10515539248596173,-0.09800977312061157,-10.441422735726604,18.91304347826087
1.5,1.5,5.0,8.0,2.0,28,42.857142857142854,0.8944727211291262,-3.18994062782344,-1.5831750642697817,-0.12857883623005686,-0.11713828811027281,-11.9889830367233,13.821428571428571
1.5,1.5,5.0,8.0,3.0,22,36.36363636363637,0.8855464493030653,-2.579537876920046,-1.278204360488533,-0.08455054907371291,-0.08188505161330012,-11.20123659629577,20.681818181818183
1.5,2.0,2.5,4.5,2.0,31,41.935483870967744,0.9833685163620867,-1.2226122307908094,-0.6037112885814655,-0.013722803439151832,-0.011690484916211202,-12.544733549601386,11.32258064516129
1.5,2.0,2.5,4.5,3.0,26,38.46153846153847,1.0248433079488917,1.0420257135616673,0.5115879740167584,0.10095821010096034,0.09185675876208554,-9.907081228588929,15.615384615384615
1.5,2.0,2.5,6.0,2.0,29,41.37931034482759,0.8944505944032446,-3.6861926877274187,-1.8318338308413895,-0.1535531198035105,-0.12795023356753313,-11.855509277739314,12.758620689655173
1.5,2.0,2.5,6.0,3.0,23,39.130434782608695,0.9306040780694984,-1.0988415527914186,-0.5424228394074193,-0.011851044623989936,-0.010603404953010593,-9.121446096665082,18.91304347826087
1.5,2.0,2.5,8.0,2.0,28,42.857142857142854,0.9179119471554709,-2.8997308016357692,-1.4380584459607215,-0.10852737193701523,-0.09242254077950063,-12.279714206587235,13.821428571428571
1.5,2.0,2.5,8.0,3.0,22,40.909090909090914,0.9474527799852357,-0.6231550247595252,-0.30723529280487494,0.01419935603822464,0.013013703653090252,-9.588225998353794,20.681818181818183
1.5,2.0,3.5,4.5,2.0,31,41.935483870967744,0.9979752131931167,-0.8186493039074816,-0.4038216673465711,0.00912436109137938,0.007946220174911553,-12.255450713816554,11.32258064516129
1.5,2.0,3.5,4.5,3.0,26,34.61538461538461,1.060486709780872,1.4184712874914407,0.6957467430815267,0.11893947593556695,0.11105378474757734,-10.075225318730721,15.615384615384615
1.5,2.0,3.5,6.0,2.0,29,41.37931034482759,0.8996420515970047,-3.572421316089336,-1.7747686422048492,-0.14170785379475012,-0.12043609851014736,-11.644387958052395,12.758620689655173
1.5,2.0,3.5,6.0,3.0,23,34.78260869565217,0.9687632799526533,-0.8668403236205657,-0.4276458863726518,0.004034850064784701,0.0036949980609302926,-9.505529645309336,18.91304347826087
1.5,2.0,3.5,8.0,2.0,28,42.857142857142854,0.9263384257594042,-2.70208336770964,-1.339352785143899,-0.09341967477515954,-0.08108135363884361,-11.987423443770671,13.821428571428571
1.5,2.0,3.5,8.0,3.0,22,36.36363636363637,0.9848247999135386,-0.45154496848263115,-0.22252869975687428,0.02590204267019374,0.024289282706740835,-9.858793857584068,20.681818181818183
1.5,2.0,5.0,6.0,2.0,29,41.37931034482759,0.8544889240847262,-4.839565953921254,-2.4122836019644933,-0.2000736677698942,-0.17275991631313936,-13.100311714936563,12.758620689655173
1.5,2.0,5.0,6.0,3.0,23,34.78260869565217,0.8789300558908869,-2.960467138238976,-1.468410823137467,-0.09377133331959049,-0.08662879326017009,-11.1517429520238,18.91304347826087
1.5,2.0,5.0,8.0,2.0,28,42.857142857142854,0.8789653901126412,-3.97839001086584,-1.9785505334053322,-0.1525477957667697,-0.13447348744037263,-13.528624213087001,13.821428571428571
1.5,2.0,5.0,8.0,3.0,22,36.36363636363637,0.8902566604158691,-2.5516337289526847,-1.2642860548570556,-0.07197882647562728,-0.06803830543970452,-12.013435864030921,20.681818181818183
2.0,1.0,2.5,4.5,2.0,28,42.857142857142854,0.7831092413406937,-6.7541463453941075,-3.3837637399149467,-0.33418369802285963,-0.28056363692979136,-15.00956353951786,13.464285714285714
2.0,1.0,2.5,4.5,3.0,23,34.78260869565217,0.8821736468836608,-2.670716724515454,-1.3236975627250902,-0.10251120881936152,-0.09401340637293522,-11.125090227076258,18.956521739130434
2.0,1.0,2.5,6.0,2.0,27,44.44444444444444,0.7805735535814875,-6.785137606451852,-3.3995719537980307,-0.3363867800548748,-0.2879029830767868,-14.802808008151993,14.407407407407407
2.0,1.0,2.5,6.0,3.0,21,38.095238095238095,0.8656070507204656,-2.661330449485011,-1.3190133317200758,-0.10100927895654982,-0.09516835745338062,-10.602405192357521,21.952380952380953
2.0,1.0,2.5,8.0,2.0,26,46.15384615384615,0.817979238289251,-5.456169917084419,-2.7240630884527106,-0.25734488110158177,-0.22366639251733242,-14.842345244423946,15.576923076923077
2.0,1.0,2.5,8.0,3.0,20,45.0,0.9499253424846884,-0.7483093483939274,-0.3690582157014455,0.005236273157612428,0.005025850530572173,-10.183397073706008,24.1
2.0,1.0,3.5,4.5,2.0,28,42.857142857142854,0.7896304953313326,-6.6103616574079815,-3.310456034107123,-0.31510540859470126,-0.2703627830384728,-14.965082198357853,13.464285714285714
2.0,1.0,3.5,4.5,3.0,23,34.78260869565217,0.9174001883377678,-2.5628137594595923,-1.2698622975384266,-0.08863492056384276,-0.08339634635237107,-11.046039146982316,18.956521739130434
2.0,1.0,3.5,6.0,2.0,27,44.44444444444444,0.7871684957140361,-6.641073305547296,-3.326109356282614,-0.31724553306496894,-0.2772597821191415,-14.708072237036319,14.407407407407407
2.0,1.0,3.5,6.0,3.0,21,38.095238095238095,0.9059290515018283,-2.5477271827545778,-1.2623376707774248,-0.08700346186854777,-0.08396971704996213,-10.73401397187619,21.952380952380953
2.0,1.0,3.5,8.0,2.0,26,46.15384615384615,0.8280711864852016,-5.229715503649346,-2.6094391078010037,-0.23585920353762177,-0.2091759570469044,-14.762882338296418,15.576923076923077
2.0,1.0,3.5,8.0,3.0,20,40.0,1.0037768929924198,-0.31132510886702214,-0.15337130957078227,0.031588420335393344,0.03105534345013421,-10.10317609608892,24.1
2.0,1.0,5.0,6.0,2.0,27,44.44444444444444,0.7435957186364268,-7.823449109493319,-3.9307512985907955,-0.36624131871700916,-0.32648573915086193,-16.211758358299225,14.407407407407407
2.0,1.0,5.0,6.0,3.0,21,38.095238095238095,0.8157881397223942,-4.562462392794786,-2.2725031450381628,-0.17857991346603394,-0.1739030684338996,-13.019118918752245,21.952380952380953
2.0,1.0,5.0,8.0,2.0,26,46.15384615384615,0.7816036489464009,-6.428879211562776,-3.218010133379934,-0.2877148752620493,-0.25992221874353494,-16.260477803376837,15.576923076923077
2.0,1.0,5.0,8.0,3.0,20,40.0,0.9009036919398069,-2.371162012944117,-1.1743174210678942,-0.06602766657709425,-0.0653798457352064,-12.399069099393472,24.1
2.0,1.5,2.5,4.5,2.0,28,42.857142857142854,0.8586431101433734,-4.699629984252384,-2.34166934777823,-0.2028742410002186,-0.17099831292359274,-13.233677089481324,13.464285714285714
2.0,1.5,2.5,4.5,3.0,23,34.78260869565217,0.9540422456161125,-0.8149153703757905,-0.401975966093826,0.0042547746665266405,0.0039014780333114832,-9.247220252689276,18.956521739130434
2.0,1.5,2.5,6.0,2.0,27,44.44444444444444,0.8489807408846471,-4.9927053867430455,-2.4896210139994324,-0.21957402422085814,-0.18825887298604208,-13.375123699825043,14.407407407407407
2.0,1.5,2.5,6.0,3.0,21,38.095238095238095,0.9345348185526694,-1.073643106036526,-0.5299499090146376,-0.009058744832736542,-0.008515920791551779,-9.196345033878242,21.952380952380953
2.0,1.5,2.5,8.0,2.0,26,46.15384615384615,0.8906754059964747,-3.6364905544740034,-1.8069001388733574,-0.14782508961189603,-0.13037792366892392,-13.412784843215636,15.576923076923077
2.0,1.5,2.5,8.0,3.0,20,45.0,1.0260079134294082,0.8712563922688377,0.42793204579694155,0.09232432284353481,0.0896622895931181,-8.769016921927998,24.1
2.0,1.5,3.5,4.5,2.0,28,42.857142857142854,0.8651788852002215,-4.553109984428827,-2.2677890696186975,-0.18803378253308373,-0.16177134912850338,-12.973761841826184,13.464285714285714
2.0,1.5,3.5,4.5,3.0,23,34.78260869565217,0.9859663688259125,-0.7050432051474598,-0.34768141196106495,0.013321414509309154,0.012518908362455094,-9.227185862729103,18.956521739130434
2.0,1.5,3.5,6.0,2.0,27,44.44444444444444,0.8555290117114863,-4.846301721404423,-2.4156839232337135,-0.20430234055447033,-0.17866356385618337,-13.117074498840994,14.407407407407407
2.0,1.5,3.5,6.0,3.0,21,38.095238095238095,0.9709620061766422,-0.9582921068526873,-0.4728731249728946,0.0007676069917301835,0.0007385643018885346,-9.32928006356029,21.952380952380953
2.0,1.5,3.5,8.0,2.0,26,46.15384615384615,0.9006912262210135,-3.406275415000737,-1.6914949349708497,-0.12973978969200237,-0.11667210014660175,-13.17031517604379,15.576923076923077
2.0,1.5,3.5,8.0,3.0,20,40.0,1.0782064502802098,1.3145795494128754,0.6449571905236873,0.11451257842928046,0.11380841996755618,-8.687246625896144,24.1
2.0,1.5,5.0,6.0,2.0,27,44.44444444444444,0.8122645919111572,-6.0492193643186365,-3.0249080210165924,-0.2559415155706412,-0.2282606645533562,-14.646243019159582,14.407407407407407
2.0,1.5,5.0,6.0,3.0,21,38.095238095238095,0.8807310829827466,-3.0022915171029285,-1.4893177470188923,-0.09263078173797852,-0.09004368592455432,-11.646470490173495,21.952380952380953
