sl_atr_mult,tp1_atr_mult,tp2_atr_mult,tp3_atr_mult,trailing_activation_atr_mult,tr_n_trades,tr_winrate,tr_PF,tr_total_ret,tr_CAGR,tr_Sharpe,tr_Sortino,tr_MaxDD,tr_avg_bars
1.5,2.0,2.5,6.0,2.0,55,52.72727272727272,1.9663502857386577,79.45399662005197,8.732855346682534,0.917188498892719,0.9153334006283869,-14.030070281224322,16.6
1.5,2.0,2.5,6.0,3.0,51,47.05882352941176,1.940397467213396,71.4057522466419,8.020841379029896,0.8296106267648776,0.8520934048989509,-17.391725906411338,19.627450980392158
1.5,2.0,2.5,8.0,2.0,42,59.523809523809526,2.165664894139514,75.23520410657605,8.3631192943864,0.8845552795246268,0.9293503596761664,-14.030070281224294,23.476190476190474
1.5,2.0,2.5,8.0,3.0,39,51.28205128205128,2.001328149793129,66.5356608747764,7.575956937751838,0.7918772212091374,0.8471914134894938,-17.391725906411324,27.307692307692307
1.5,2.0,3.5,4.5,2.0,63,57.14285714285714,1.7979429418333674,66.76628183698755,7.597274081307992,0.7795401941611353,0.7861813441346921,-14.16657211484721,14.11111111111111
1.5,2.0,3.5,4.5,3.0,61,44.26229508196721,1.7700281536515683,69.9478541145076,7.888810020248149,0.782480819562977,0.8081580911482439,-18.078536987528686,16.114754098360656
1.5,2.0,3.5,6.0,2.0,55,52.72727272727272,1.9909488846993113,81.54965667212744,8.9137583166208,0.9190195369015024,0.9256988426484634,-13.599825332977217,16.6
1.5,2.0,3.5,6.0,3.0,51,43.13725490196079,1.9329600754094833,74.20743023398946,8.271890629643753,0.8320100646586475,0.8565423409418991,-16.978304693570525,19.627450980392158
1.5,2.0,3.5,8.0,2.0,42,59.523809523809526,2.1842262028073334,76.85759007206883,8.506198965990963,0.8841709842140532,0.9356785698022545,-13.599825332977225,23.476190476190474
1.5,2.0,3.5,8.0,3.0,39,46.15384615384615,2.0323743132320757,71.27513140058535,8.009051312633876,0.817952330806965,0.8786104204366058,-16.97830469357054,27.307692307692307
1.5,2.0,5.0,6.0,2.0,55,52.72727272727272,2.0545260529754765,87.74415410671703,9.438216467911808,0.9465433788201671,0.9623954696461855,-14.890560177718404,16.6
1.5,2.0,5.0,6.0,3.0,51,43.13725490196079,1.973839132662717,77.64550925418729,8.57528096200375,0.8335005008837005,0.859331647928417,-18.21856833209297,19.627450980392158
1.5,2.0,5.0,8.0,2.0,42,59.523809523809526,2.2538237776190417,82.59985839826423,9.003742472439825,0.9118621056914585,0.9719490603349188,-14.89056017771837,23.476190476190474
1.5,2.0,5.0,8.0,3.0,39,46.15384615384615,2.0935769705893317,76.5315925179324,8.477539495350284,0.8412751374943218,0.9139485276348918,-18.21856833209292,27.307692307692307
2.0,1.0,2.5,4.5,2.0,59,64.40677966101694,1.8464719074591538,60.80078575667041,7.037550864539299,0.7804619686698892,0.7953085783080106,-15.587924149803184,16.338983050847457
2.0,1.0,2.5,4.5,3.0,56,57.14285714285714,1.964288378956438,69.44890048806427,7.8434004319786865,0.8365136158773027,0.8751943862503736,-19.741153776482946,18.571428571428573
2.0,1.0,2.5,6.0,2.0,52,57.692307692307686,1.8782968027479563,66.327249579973,7.556670947212729,0.8372730735490489,0.8449020209734629,-14.642323210125433,18.826923076923077
2.0,1.0,2.5,6.0,3.0,48,50.0,1.9268665839349686,65.52901538786094,7.482611802019434,0.8132847247690045,0.8572205777557471,-18.842078144921697,21.958333333333332
2.0,1.0,2.5,8.0,2.0,41,63.41463414634146,1.9943216067571652,61.68232746579076,7.121371873978033,0.7902352988448703,0.8321930722118005,-14.4881216386191,25.024390243902438
2.0,1.0,2.5,8.0,3.0,37,54.054054054054056,1.9631619625317493,60.20870212569023,6.981031545948357,0.7609788837141112,0.813674162989699,-18.695463574787023,29.756756756756758
2.0,1.0,3.5,4.5,2.0,59,62.71186440677966,1.8238953646961364,58.58468170438735,6.825081412634204,0.741513788449491,0.7635941656548916,-15.162433621093568,16.338983050847457
2.0,1.0,3.5,4.5,3.0,56,55.35714285714286,1.9306285496152438,72.30709647561446,8.101989095466378,0.8332223953826832,0.8753575928629985,-19.336598165578728,18.571428571428573
2.0,1.0,3.5,6.0,2.0,52,57.692307692307686,1.918299973391949,69.68594690852056,7.864988205539647,0.8523787158277216,0.8702042252834984,-14.212066251497802,18.826923076923077
2.0,1.0,3.5,6.0,3.0,48,50.0,1.9471854521132916,70.6246840482424,7.950225839592728,0.837046145244414,0.8886702297614252,-18.43299062123172,21.958333333333332
