sl_atr_mult,tp1_atr_mult,tp2_atr_mult,tp3_atr_mult,trailing_activation_atr_mult,tr_n_trades,tr_winrate,tr_PF,tr_total_ret,tr_CAGR,tr_Sharpe,tr_Sortino,tr_MaxDD,tr_avg_bars,te_n_trades,te_winrate,te_PF,te_total_ret,te_CAGR,te_Sharpe,te_Sortino,te_MaxDD,te_avg_bars
1.5,2.0,3.5,8.0,3.0,20,55.00000000000001,2.2964904398879336,22.575508828559343,10.554267223522839,1.6357083898009859,1.8621050390580556,-5.27728365087253,26.65,12,33.33333333333333,1.404032639764189,4.395686736682647,5.051538053269566,0.7783553549427157,0.8081617560336302,-7.2442727058024525,20.833333333333332
1.5,1.0,3.5,8.0,3.0,20,55.00000000000001,2.3041066686396046,20.458115727638425,9.608770834204128,1.5886120139507718,1.7952723408417515,-4.619520155280016,26.65,12,33.33333333333333,1.3727508824591792,3.774441805828621,4.3356901819114,0.7399446313992263,0.7522989803511798,-6.196594798659386,20.833333333333332
1.5,1.5,3.5,8.0,3.0,20,55.00000000000001,2.186257006809445,20.854455985411647,9.786389087182169,1.5688597618918478,1.7624703593341504,-5.278235113476139,26.65,12,33.33333333333333,1.337846973077654,3.8145931238742214,4.3819369117232165,0.6971383662400502,0.7071602249304004,-7.312941063480268,20.833333333333332
1.5,2.0,3.5,8.0,2.0,22,54.54545454545454,2.073644864179476,20.92659591733126,9.818686509718578,1.537323794681989,1.763050748942131,-5.27728365087253,23.5,15,40.0,1.0170825531439718,1.661691605546478,1.9058971405316871,0.3162513077318672,0.31428328241022385,-8.014644015599371,15.2
1.5,2.0,2.5,8.0,3.0,20,55.00000000000001,2.1421636335780647,20.172184621963662,9.480447903829958,1.5258079477925868,1.7091993834781434,-5.278616202148637,26.65,12,33.33333333333333,1.3412447433931207,3.9423750413519087,4.52913485669133,0.7105839136215499,0.7305492690145258,-7.340408406551305,20.833333333333332
