sl_atr_mult,tp1_atr_mult,tp2_atr_mult,tp3_atr_mult,trailing_activation_atr_mult,mean_Sharpe,std_Sharpe,min_Sharpe,mean_PF,mean_DD,worst_DD,mean_Ret,mean_Trades,mean_WinR,n_folds
1.0,1.0,2.5,4.5,2.0,0.20208166559543408,2.3154054055101536,-2.373002381668481,1.4040493040484308,-6.381022769057128,-11.534558240748826,0.0376709813459278,10.333333333333334,28.03030303030303,3
1.0,1.0,2.5,4.5,3.0,0.11090363489340505,2.205337711304987,-2.373002381668481,1.3192543466442697,-6.381022769057128,-11.534558240748826,-0.21321609782209952,10.333333333333334,25.252525252525256,3
1.0,1.0,2.5,6.0,2.0,0.24388580113297,2.3210784352820446,-2.392001910012742,1.1947339621619333,-6.228219363508347,-11.076148024102508,0.13925903225781008,9.0,22.60702260702261,3
1.0,1.0,2.5,6.0,3.0,0.24388580113297,2.3210784352820446,-2.392001910012742,1.1947339621619333,-6.228219363508347,-11.076148024102508,0.13925903225781008,9.0,22.60702260702261,3
1.0,1.0,2.5,8.0,2.0,0.49989476763148727,2.73890022270974,-2.586484601845605,1.5075421990025577,-6.5598025847126555,-12.070897687715451,0.8280522148277013,8.333333333333334,24.76190476190476,3
1.0,1.0,2.5,8.0,3.0,0.49989476763148727,2.73890022270974,-2.586484601845605,1.5075421990025577,-6.5598025847126555,-12.070897687715451,0.8280522148277013,8.333333333333334,24.76190476190476,3
1.0,1.0,3.5,4.5,2.0,0.2811300056334751,2.3129903197893893,-2.303453875165727,1.4485043934676611,-6.3804433407485535,-11.53455824074886,0.37291567680624,10.333333333333334,25.252525252525256,3
1.0,1.0,3.5,4.5,3.0,0.19285035589774,2.2083157249039824,-2.303453875165727,1.368180953224993,-6.3804433407485535,-11.53455824074886,0.12110686341468065,10.333333333333334,22.474747474747474,3
1.0,1.0,3.5,6.0,2.0,0.3646370557161231,2.3690696540085225,-2.3206684570074776,1.280468207137812,-6.227639935199748,-11.07614802410244,0.6089877741296581,9.0,22.60702260702261,3
1.0,1.0,3.5,6.0,3.0,0.3646370557161231,2.3690696540085225,-2.3206684570074776,1.280468207137812,-6.227639935199748,-11.07614802410244,0.6089877741296581,9.0,22.60702260702261,3
1.0,1.0,3.5,8.0,2.0,0.5566358508354322,2.7163108980696355,-2.5154654004714208,1.507394026315785,-6.558359862029648,-12.068307804592132,1.1002810123627842,8.333333333333334,20.595238095238095,3
1.0,1.0,3.5,8.0,3.0,0.5566358508354322,2.7163108980696355,-2.5154654004714208,1.507394026315785,-6.558359862029648,-12.068307804592132,1.1002810123627842,8.333333333333334,20.595238095238095,3
1.0,1.0,5.0,6.0,2.0,0.35778515020933604,2.269376213666789,-2.247440290371362,1.2919717968501372,-6.376347290439177,-11.076148024102505,0.7501035769880448,9.0,22.60702260702261,3
1.0,1.0,5.0,6.0,3.0,0.35778515020933604,2.269376213666789,-2.247440290371362,1.2919717968501372,-6.376347290439177,-11.076148024102505,0.7501035769880448,9.0,22.60702260702261,3
1.0,1.0,5.0,8.0,2.0,0.5909884448080897,2.659337914942361,-2.442966785512287,1.5583584066009408,-6.705777160314029,-12.064437633727069,1.4086949507963553,8.333333333333334,20.595238095238095,3
1.0,1.0,5.0,8.0,3.0,0.5909884448080897,2.659337914942361,-2.442966785512287,1.5583584066009408,-6.705777160314029,-12.064437633727069,1.4086949507963553,8.333333333333334,20.595238095238095,3
1.0,1.5,2.5,4.5,2.0,0.15843024713793952,2.3349886880410744,-2.4485597870843563,1.3283137595390744,-6.971304992392223,-12.88235869706995,-0.31285698182189997,10.333333333333334,28.03030303030303,3
1.0,1.5,2.5,4.5,3.0,0.07237794238970745,2.232508320116735,-2.4485597870843563,1.265815294025735,-6.971304992392223,-12.88235869706995,-0.5637752808025365,10.333333333333334,25.252525252525256,3
