sl_atr_mult,tp1_atr_mult,tp2_atr_mult,tp3_atr_mult,trailing_activation_atr_mult,tr_n_trades,tr_winrate,tr_PF,tr_total_ret,tr_CAGR,tr_Sharpe,tr_Sortino,tr_MaxDD,tr_avg_bars,te_n_trades,te_winrate,te_PF,te_total_ret,te_CAGR,te_Sharpe,te_Sortino,te_MaxDD,te_avg_bars
1.5,2.0,5.0,8.0,3.0,40,35.0,1.5797601924921871,32.425302550839106,4.103109013643413,0.4280338953517816,0.47146785858903123,-19.879321432308895,23.5,16,37.5,1.9725864261489587,26.637189666374873,8.164809270920559,0.7389984693398729,0.943991260598784,-17.896860296040554,26.25
1.5,2.0,5.0,6.0,3.0,46,32.608695652173914,1.5377112492545533,32.498416284170005,4.111336529940379,0.41939493666616207,0.47236386777008854,-19.771653809563674,20.32608695652174,19,31.57894736842105,1.6280287552914487,24.74233014497049,7.624208931131782,0.6985594118712283,0.8840280160001899,-18.301943435658284,21.36842105263158
1.5,1.0,5.0,8.0,3.0,40,35.0,1.5640432066827987,28.964692912651245,3.7091605066750466,0.4185971898710275,0.4532379590322025,-19.46236276891604,23.5,16,37.5,1.7628566732054785,21.353738027542548,6.643616509675776,0.648971529715252,0.8081307907701626,-17.098880262313855,26.25
1.5,1.5,5.0,8.0,3.0,40,35.0,1.5546256873436608,29.871214992106744,3.813224459027875,0.4137290236595562,0.4480099286262892,-18.8619325068386,23.5,16,37.5,1.8083455734219829,23.164435166077823,7.169838870613043,0.6677827477874408,0.8393567637451387,-18.362369990727633,26.25
1.5,1.5,5.0,6.0,3.0,46,32.608695652173914,1.520876222008828,30.211053419313426,3.8520757704666675,0.4084066815481069,0.45108771369589623,-18.757670763412158,20.32608695652174,19,31.57894736842105,1.520469916951502,21.26681610531971,6.618223894379138,0.6277185407507615,0.7868468238258174,-18.766851250482627,21.36842105263158
