sl_atr_mult,tp1_atr_mult,tp2_atr_mult,tp3_atr_mult,trailing_activation_atr_mult,tr_n_trades,tr_winrate,tr_PF,tr_total_ret,tr_CAGR,tr_Sharpe,tr_Sortino,tr_MaxDD,tr_avg_bars
1.0,1.5,3.5,4.5,3.0,40,25.0,0.9055500181642768,0.5187497928141882,0.2553641080630831,0.07203389503636977,0.055679493138083416,-12.88235869706994,8.9
1.0,1.5,3.5,6.0,2.0,41,29.268292682926827,0.8053160080051772,-6.790577996218927,-3.406859741470536,-0.39531615288294675,-0.2955510748626681,-14.417991608152288,9.682926829268293
1.0,1.5,3.5,6.0,3.0,36,25.0,0.8626989297179064,-0.38545843989038486,-0.19018428499711915,0.017470437901847158,0.013884794004454385,-12.807102266494553,11.027777777777779
1.0,1.5,3.5,8.0,2.0,36,27.77777777777778,0.6989179817615127,-9.21102062312259,-4.6514916933968475,-0.5565933962400235,-0.4220102858160447,-15.511544219081586,11.777777777777779
1.0,1.5,3.5,8.0,3.0,31,25.806451612903224,0.7384649714912219,-3.3593173773695306,-1.670204432152922,-0.16782787684571907,-0.13290868342656487,-14.239759680015382,13.451612903225806
1.0,1.5,5.0,6.0,2.0,41,29.268292682926827,0.8258211774238104,-6.199571662348802,-3.1054522106891413,-0.3426505953199289,-0.25865987358269105,-14.781644172191195,9.682926829268293
1.0,1.5,5.0,6.0,3.0,36,25.0,0.8857457887441771,0.37960435955406435,0.18693292964606645,0.06437283332376482,0.051769728819497804,-12.911792936896562,11.027777777777779
1.0,1.5,5.0,8.0,2.0,36,27.77777777777778,0.6964942824153956,-9.297390743687806,-4.6962136815071664,-0.5392608380879037,-0.41192044572692416,-15.754792578299053,11.777777777777779
1.0,1.5,5.0,8.0,3.0,31,25.806451612903224,0.7367345700516058,-3.29804295837709,-1.6394783939210567,-0.15409990111748012,-0.12322265617082231,-14.3332531285267,13.451612903225806
1.0,2.0,2.5,4.5,2.0,44,29.545454545454547,0.8613168575941251,-5.535962043437303,-2.7681631470818258,-0.30521612443290275,-0.22097176259425025,-15.471228146155791,8.272727272727273
1.0,2.0,2.5,4.5,3.0,40,27.500000000000004,0.8810835910895339,-0.451435702904901,-0.22277469119077464,0.013714049962550092,0.01046478249741374,-13.490678532496226,8.9
1.0,2.0,2.5,6.0,2.0,41,29.268292682926827,0.801437483930219,-7.265645184238845,-3.649842700362016,-0.42072214593474216,-0.3136359327809561,-14.877012535531192,9.682926829268293
1.0,2.0,2.5,6.0,3.0,36,30.555555555555557,0.8578499207100693,-0.800201555869684,-0.3952348092872371,-0.007920143573839453,-0.006241438540986676,-12.963495811336525,11.027777777777779
1.0,2.0,2.5,8.0,2.0,36,27.77777777777778,0.6636905828589375,-10.785340255556353,-5.470083974394447,-0.6464065909020767,-0.48287362616373647,-16.840461003901524,11.777777777777779
1.0,2.0,2.5,8.0,3.0,31,25.806451612903224,0.6734330052351855,-5.752260081951821,-2.877967340770582,-0.31332123949868784,-0.2429282295274639,-15.731378953841999,13.451612903225806
1.0,2.0,3.5,4.5,2.0,44,29.545454545454547,0.8962249546169889,-4.387551673797308,-2.187293702665316,-0.22584884526336108,-0.16589110239287796,-15.471228146155847,8.272727272727273
1.0,2.0,3.5,4.5,3.0,40,25.0,0.9168431830585623,0.9538805666477357,0.469050305095986,0.09776180550406635,0.07590370776979151,-13.490678532496231,8.9
1.0,2.0,3.5,6.0,2.0,41,29.268292682926827,0.809418395814516,-7.042296667454484,-3.5355280480567575,-0.3968086017701344,-0.2974924376800178,-14.745140447693528,9.682926829268293
1.0,2.0,3.5,6.0,3.0,36,25.0,0.8559227745600481,-0.6604643814414501,-0.3260997605331828,0.0031763761060561403,0.0025253566890189433,-13.162871758551258,11.027777777777779
1.0,2.0,3.5,8.0,2.0,36,27.77777777777778,0.6974824768220877,-9.83924613470537,-4.977277587765883,-0.576083044643422,-0.43530352757033275,-16.507014728803956,11.777777777777779
1.0,2.0,3.5,8.0,3.0,31,25.806451612903224,0.7232004695179641,-4.1414472052658695,-2.0632744245212775,-0.20750665577047814,-0.16331762495723934,-15.088158418880393,13.451612903225806
1.0,2.0,5.0,6.0,2.0,41,29.268292682926827,0.828815190386842,-6.453365891589879,-3.2347664977659174,-0.3460220635185455,-0.26207152307127557,-15.106611958725974,9.682926829268293
1.0,2.0,5.0,6.0,3.0,36,25.0,0.8777575095422085,0.10170783390588412,0.0501203934840877,0.04921940894503965,0.03962045051535941,-13.266800326735357,11.027777777777779
1.0,2.0,5.0,8.0,2.0,36,27.77777777777778,0.6952098779513595,-9.92471198297168,-5.021687403792285,-0.5592820390743863,-0.4262015808291009,-16.183954998888073,11.777777777777779
1.0,2.0,5.0,8.0,3.0,31,25.806451612903224,0.7215891344614704,-4.080653206775398,-2.032663417315139,-0.19292037080383678,-0.15348931047116557,-14.737890572250961,13.451612903225806
