sl_atr_mult,tp1_atr_mult,tp2_atr_mult,tp3_atr_mult,trailing_activation_atr_mult,mean_Sharpe,std_Sharpe,min_Sharpe,mean_PF,mean_DD,worst_DD,mean_Ret,mean_Trades,mean_WinR,n_folds
2.0,1.5,3.5,8.0,2.0,1.4164765202326874,1.969898413233661,-0.7916108659213239,2.8262358643965033,-6.331368201519463,-12.228013351002135,5.324171648059898,5.333333333333333,46.388888888888886,3
2.0,1.5,2.5,8.0,2.0,1.4061616893352913,2.0596064844181985,-0.9205832992956627,3.324248277118063,-6.332621271154394,-12.230047663881138,5.096430175175592,5.333333333333333,46.388888888888886,3
2.0,1.5,5.0,8.0,2.0,1.3902767710367743,1.9816201223045542,-0.8620624874426368,2.903811400148099,-6.663917734796564,-12.782448048417963,5.43460976540949,5.333333333333333,46.388888888888886,3
2.0,1.0,3.5,8.0,2.0,1.359550662182474,1.8699743570046288,-0.7341150958457626,2.6423428996608735,-6.090285988100788,-11.307598445066592,5.098524697107069,5.333333333333333,46.388888888888886,3
2.0,1.5,3.5,6.0,2.0,1.3556748024134697,1.9572012692495184,-0.7916108659213239,2.4522293350422992,-6.331368201519459,-12.228013351002135,5.119843475917967,5.666666666666667,48.61111111111111,3
2.0,1.0,2.5,8.0,2.0,1.3438752311672924,1.9654660379462034,-0.8755719840675567,3.076511716245809,-6.091549086038161,-11.309658722535863,4.869455230237622,5.333333333333333,46.388888888888886,3
2.0,1.0,5.0,8.0,2.0,1.3329238439411186,1.8859328679060197,-0.8104297565190826,2.717385889561294,-6.425160578015742,-11.868478884180087,5.2069977284177025,5.333333333333333,46.388888888888886,3
2.0,2.0,3.5,8.0,2.0,1.297041599855073,1.943924168394955,-0.849869369012548,3.0191074639610274,-7.057278218359429,-13.084815563414413,5.572527343484985,5.333333333333333,46.388888888888886,3
2.0,1.0,3.5,6.0,2.0,1.2969309321847684,1.856175365250515,-0.7341150958457626,2.318849267364985,-6.090285988100779,-11.307598445066592,4.876441202266017,5.666666666666667,48.61111111111111,3
2.0,1.5,5.0,6.0,2.0,1.2817913010372803,1.9015645524802853,-0.8620624874426368,2.463570422262471,-6.66391773479657,-12.782448048417963,5.055222191613947,5.666666666666667,48.61111111111111,3
