sl_atr_mult,tp1_atr_mult,tp2_atr_mult,tp3_atr_mult,trailing_activation_atr_mult,mean_Sharpe,std_Sharpe,min_Sharpe,mean_PF,mean_DD,worst_DD,mean_Ret,mean_Trades,mean_WinR,n_folds
1.0,1.0,2.5,4.5,2.0,0.5813753322524023,0.6622298493584312,-0.01040878779684864,1.0185744270354344,-3.90458126778635,-5.255772676736069,1.3645282886418864,9.666666666666666,33.16239316239316,3
1.0,1.0,2.5,4.5,3.0,0.8373206327475348,0.7350118966322783,-0.01040878779684864,1.2319572266047356,-3.9045812677863574,-5.255772676736069,2.0815543589082885,9.0,32.92929292929293,3
1.0,1.0,2.5,6.0,2.0,0.6282630277181436,0.5618707035959408,-0.01040878779684864,1.0284612799529065,-3.9045812677863494,-5.255772676736069,1.5169952322081404,8.333333333333334,28.14814814814815,3
1.0,1.0,2.5,6.0,3.0,0.49716347875473305,0.45031747093576857,-0.01040878779684864,0.8959207269345449,-3.904581267786354,-5.255772676736069,1.1847477529431716,8.666666666666666,26.936026936026934,3
1.0,1.0,2.5,8.0,2.0,0.09402374609045316,0.42508653492559184,-0.269113988480814,0.8787432536890202,-4.032285178112275,-5.255772676736069,0.1993978771165398,8.333333333333334,26.641414141414142,3
1.0,1.0,2.5,8.0,3.0,0.18702685067212602,0.5806063677662643,-0.269113988480814,0.9568744257011176,-4.034199382337291,-5.255772676736069,0.44485103885587945,8.333333333333334,26.641414141414142,3
1.0,1.0,3.5,4.5,2.0,0.6328602061924389,0.7033366179065622,0.07677290203766224,1.0686596061929239,-4.009745161790543,-5.237102516914004,1.5577836796702105,9.666666666666666,33.16239316239316,3
1.0,1.0,3.5,4.5,3.0,0.8020887657530422,0.6793504246787914,0.07677290203766224,1.192667137037178,-4.049359926413911,-5.237102516914004,2.076119013207367,9.0,29.898989898989896,3
1.0,1.0,3.5,6.0,2.0,0.6321586406204137,0.4847992350584322,0.07677290203766224,1.002522526747595,-4.009745161790559,-5.237102516914004,1.5814881850973201,8.333333333333334,28.14814814814815,3
1.0,1.0,3.5,6.0,3.0,0.576886922061815,0.45631395529216645,0.07677290203766224,0.9469306876882086,-4.009745161790548,-5.237102516914004,1.445669887395673,8.666666666666666,26.936026936026934,3
1.0,1.0,3.5,8.0,2.0,0.18401329788364104,0.4263063675546578,-0.1784334965656861,0.9418824117542544,-3.9924109311094678,-5.237102516914004,0.45380955645038706,8.333333333333334,26.641414141414142,3
1.0,1.0,3.5,8.0,3.0,0.24303312020670897,0.5247377448352046,-0.1784334965656861,0.9955822740024783,-4.105385628016444,-5.237102516914004,0.6167842165379467,8.333333333333334,26.641414141414142,3
1.0,1.0,5.0,6.0,2.0,0.6387955246898848,0.707364307071777,-0.1728054412981365,0.9952275846650442,-4.169882068299619,-5.717513236441231,1.5566707647073017,8.333333333333334,28.14814814814815,3
1.0,1.0,5.0,6.0,3.0,0.5418616856185253,0.6585621799993306,-0.1728054412981365,0.9080555288818316,-4.169882068299635,-5.717513236441231,1.2983409721245232,8.666666666666666,26.936026936026934,3
