sl_atr_mult,tp1_atr_mult,tp2_atr_mult,tp3_atr_mult,trailing_activation_atr_mult,tr_n_trades,tr_winrate,tr_PF,tr_total_ret,tr_CAGR,tr_Sharpe,tr_Sortino,tr_MaxDD,tr_avg_bars,te_n_trades,te_winrate,te_PF,te_total_ret,te_CAGR,te_Sharpe,te_Sortino,te_MaxDD,te_avg_bars
2.0,1.0,3.5,4.5,2.0,34,44.11764705882353,1.3965842707254847,13.323683110080431,6.359301713794929,0.7732471473274078,0.7539915338073768,-13.121666187155972,13.0,12,75.0,3.0370555398318775,9.823594242808298,11.332059299614672,1.411396287297635,1.3276528892151318,-5.083307379961685,19.5
2.0,2.0,3.5,4.5,2.0,34,47.05882352941176,1.3927094899624954,14.933808268502036,7.101517586810169,0.7729340253590212,0.7347035866546383,-15.73366939036649,13.0,12,75.0,3.559461248968966,12.508224383609168,14.455277553717561,1.5066561909748044,1.4957101734523286,-6.186620288027403,19.5
2.0,1.5,3.5,4.5,2.0,34,47.05882352941176,1.3523664050434385,13.09593066568111,6.2538845506008744,0.7173866807102104,0.6708981902469233,-15.148531899907963,13.0,12,75.0,3.298258394400392,11.158771087784114,12.883991439380837,1.5468832054262796,1.5059024824048466,-4.888208691408997,19.5
2.0,2.0,2.5,4.5,2.0,34,47.05882352941176,1.3371598284895172,13.075682241537812,6.244507186061599,0.7012445353858953,0.6547151514638523,-16.07593523339391,13.0,12,75.0,3.4919805979268275,12.171288690198189,14.06269561690392,1.4969977776905157,1.500539250055379,-6.189849184428017,19.5
2.0,1.0,2.5,4.5,2.0,34,47.05882352941176,1.334285952109237,11.485119630466368,5.505213189888081,0.6945673436790366,0.6638562354585466,-13.347356232905216,13.0,12,75.0,2.9695748887897215,9.49419135501859,10.949601443907575,1.4032502484716136,1.3388499490126025,-5.086593999237259,19.5
