sl_atr_mult,tp1_atr_mult,tp2_atr_mult,tp3_atr_mult,trailing_activation_atr_mult,tr_n_trades,tr_winrate,tr_PF,tr_total_ret,tr_CAGR,tr_Sharpe,tr_Sortino,tr_MaxDD,tr_avg_bars
1.5,1.5,5.0,6.0,3.0,46,32.608695652173914,1.520876222008828,30.211053419313426,3.8520757704666675,0.4084066815481069,0.45108771369589623,-18.757670763412158,20.32608695652174
1.5,1.5,5.0,8.0,2.0,43,44.18604651162791,1.4119180381703813,21.409095774036537,2.8165479347807887,0.32153165622945595,0.32752804478204955,-18.861932506838617,20.651162790697676
1.5,1.5,5.0,8.0,3.0,40,35.0,1.5546256873436608,29.871214992106744,3.813224459027875,0.4137290236595562,0.4480099286262892,-18.8619325068386,23.5
1.5,2.0,2.5,4.5,2.0,55,43.63636363636363,1.2956573446259518,19.010361331047253,2.523202407607217,0.29542999327886826,0.31256302956809473,-19.00477259326115,15.018181818181818
1.5,2.0,2.5,4.5,3.0,53,37.735849056603776,1.1686728773322836,8.893286215468898,1.2273310633920564,0.17057775671155095,0.17850432602777233,-19.906769437113628,16.50943396226415
1.5,2.0,2.5,6.0,2.0,46,45.65217391304348,1.4594464135211496,25.9637348020306,3.360135303119427,0.37247690368679004,0.4059108165849158,-19.717380954201705,19.543478260869566
1.5,2.0,2.5,6.0,3.0,46,41.30434782608695,1.4553143317214738,25.439756055574225,3.2984649786682585,0.367191009870985,0.4047470634406839,-19.717380954201772,20.32608695652174
1.5,2.0,2.5,8.0,2.0,43,44.18604651162791,1.4176016404019418,22.9018850057664,2.9966064627704236,0.34297844469919253,0.3632165565579904,-21.13242983072847,20.651162790697676
1.5,2.0,2.5,8.0,3.0,40,42.5,1.4513308200032837,23.064361863444738,3.016090987338993,0.3449996663226047,0.37088537141198585,-21.132429830728473,23.5
1.5,2.0,3.5,4.5,2.0,55,41.81818181818181,1.2596877566212774,16.19846052362437,2.1728090995219995,0.25636103643939373,0.2707755079225547,-19.572835775538763,15.018181818181818
1.5,2.0,3.5,4.5,3.0,53,30.18867924528302,1.1859578925405896,10.438561195309525,1.4317668802855898,0.18652360150092676,0.1973039412563754,-19.639504097345785,16.50943396226415
1.5,2.0,3.5,6.0,2.0,46,43.47826086956522,1.456717197453384,26.100136181106315,3.3761531700865044,0.3660450534634984,0.3978398337544517,-19.050911576605483,19.543478260869566
1.5,2.0,3.5,6.0,3.0,46,32.608695652173914,1.4563217589118085,26.738623808783977,3.4509351437008062,0.3704556943368376,0.41033133483036216,-19.050911576605483,20.32608695652174
1.5,2.0,3.5,8.0,2.0,43,44.18604651162791,1.4307963035510738,23.695722146634246,3.0915962518369255,0.34477754420870393,0.3637622417644459,-20.47862633971289,20.651162790697676
1.5,2.0,3.5,8.0,3.0,40,35.0,1.4684960306696273,25.016625984770503,3.248502867371039,0.3566891939402319,0.38505004507280804,-20.478626339712825,23.5
1.5,2.0,5.0,6.0,2.0,46,43.47826086956522,1.452536473384137,25.608148255137063,3.3183081359086763,0.35068030644023906,0.3754083785169181,-19.771653809563695,19.543478260869566
1.5,2.0,5.0,6.0,3.0,46,32.608695652173914,1.5377112492545533,32.498416284170005,4.111336529940379,0.41939493666616207,0.47236386777008854,-19.771653809563674,20.32608695652174
1.5,2.0,5.0,8.0,2.0,43,44.18604651162791,1.4500386911332261,24.826104043113073,3.2259592048789143,0.3499523099454186,0.3644243006707734,-19.879321432308906,20.651162790697676
