sl_atr_mult,tp1_atr_mult,tp2_atr_mult,tp3_atr_mult,trailing_activation_atr_mult,mean_Sharpe,std_Sharpe,min_Sharpe,mean_PF,mean_DD,worst_DD,mean_Ret,mean_Trades,mean_WinR,n_folds
1.5,2.0,3.5,4.5,3.0,0.20166693613516734,1.0519170396282418,-0.9173525714495188,1.263996559382829,-8.3623298057325,-14.459898556112641,1.2515135823559609,8.8,34.76190476190476,5
1.5,2.0,3.5,6.0,2.0,0.039544919604250175,0.9977147986438162,-0.9146617640478748,1.056798097370707,-8.69403810196694,-15.45708009342291,-0.36462254918439463,8.8,38.38095238095238,5
1.5,2.0,3.5,6.0,3.0,0.1355410779783825,1.0114894993945822,-0.885672812566391,1.1228078377524722,-8.386155930112519,-15.259763118452746,0.3088696956266855,7.8,31.666666666666664,5
1.5,2.0,3.5,8.0,2.0,0.10159723866664545,1.0912367057097614,-0.9146617640478748,1.17853356641614,-8.714537564592181,-15.45708009342291,0.1057771367062557,7.6,37.02380952380952,5
1.5,2.0,3.5,8.0,3.0,0.20943934754330842,1.0722816552293613,-0.885672812566391,1.256563988175386,-8.408526625138046,-15.259763118452746,0.8255104432678586,7.0,28.21428571428571,5
1.5,2.0,5.0,6.0,2.0,0.0782185922960256,1.0198855693981368,-0.9221718903798427,1.1000447975091838,-8.813877246193007,-15.437457783876503,0.017132356262445293,8.8,38.38095238095238,5
1.5,2.0,5.0,6.0,3.0,0.1899575019584248,1.0047275735548138,-0.8336140138947253,1.1879483072947823,-8.595886532262723,-15.240095011874926,0.8343031927272326,7.8,31.666666666666664,5
1.5,2.0,5.0,8.0,2.0,0.15049372114258025,1.131637394148298,-0.9221718903798427,1.2412378712512955,-8.70819804590796,-15.437457783876503,0.5630738357453865,7.6,37.02380952380952,5
1.5,2.0,5.0,8.0,3.0,0.2879812487109125,1.0912058957079527,-0.8336140138947253,1.3461736056799585,-8.402556003635421,-15.240095011874926,1.5283255788699892,7.0,28.21428571428571,5
2.0,1.0,2.5,4.5,2.0,0.475053558263318,0.8323654580980525,-0.689595332397484,1.5482323187763072,-7.04108248000059,-8.587235435506438,2.9282561622976755,8.6,51.13997113997114,5
2.0,1.0,2.5,4.5,3.0,0.4912500936263452,0.8141110722843077,-0.689595332397484,1.5689343544004697,-6.986349121488161,-8.587235435506438,3.166063657207472,8.0,49.39393939393939,5
2.0,1.0,2.5,6.0,2.0,0.2842989725195248,0.5480521450031409,-0.4852163273465388,1.1403069413297064,-7.161978228117173,-9.14156853429049,1.4258852834605973,7.8,43.80952380952381,5
2.0,1.0,2.5,6.0,3.0,0.35173165645662124,0.5815043839432151,-0.4852163273465388,1.2236589733099206,-6.994345891230675,-9.14156853429049,1.9093759832526658,7.2,40.73809523809524,5
2.0,1.0,2.5,8.0,2.0,0.48945436847059,0.9061466306647814,-0.4852163273465388,1.7787942737095779,-6.551335584842564,-9.14156853429049,2.841558062448377,6.2,50.07142857142857,5
2.0,1.0,2.5,8.0,3.0,0.5130473248734877,0.8181834995054212,-0.4852163273465388,1.6384544438061837,-6.84953344168993,-9.14156853429049,3.197622018018702,6.0,44.07142857142857,5
